dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
SMURF1,UBE3A,20.49545,0.0166462912362571,Non-significant background,4159,42.88955347014541
USP2,USP19,20.90385,0.0166304563717233,Non-significant background,4160,42.899865937918946
TRIP6,ZYX,35.989,0.0166189568663019,Non-significant background,4161,42.910178405692484
BACH2,BACH1,34.1399,0.0166101345212326,Non-significant background,4162,42.92049087346602
PAX8,PAX6,31.15905,0.0165725578870323,Non-significant background,4163,42.93080334123956
NAB2,NAB1,41.5606,0.0165566084937925,Non-significant background,4164,42.9411158090131
DDX28,DDX52,21.1278,0.0165125450985028,Non-significant background,4165,42.951428276786636
EZR,NF2,46.2347,0.0164659505009088,Non-significant background,4166,42.961740744560174
ELOVL6,ELOVL5,22.7778,0.0164138968129001,Non-significant background,4167,42.97205321233371
ZNF496,ZNF444,23.09415,0.0163506850307214,Non-significant background,4168,42.98236568010725
HOXA2,HOXB4,21.25965,0.0163416461742039,Non-significant background,4169,42.99267814788079
MTMR2,MTMR9,29.715,0.0162527890827926,Non-significant background,4170,43.002990615654326
UBE2D3,UBE2D4,91.1565,0.0162505777278103,Non-significant background,4171,43.013303083427864
RFC4,RFC5,35.88475,0.0162349051249145,Non-significant background,4172,43.0236155512014
NCOA2,NCOA3,41.69775,0.0162236087301195,Non-significant background,4173,43.03392801897494
PAQR3,ADIPOR1,26.46945,0.0161018940239038,Non-significant background,4174,43.04424048674848
HMGB1,HMGB3,72.8663,0.0160887634702042,Non-significant background,4175,43.054552954522016
NR2E3,RXRA,30.8436,0.0160833860701994,Non-significant background,4176,43.064865422295554
PPID,PPIH,41.3445,0.0160525880583848,Non-significant background,4177,43.07517789006909
GABARAPL1,GABARAPL2,60.6838,0.0160447346898289,Non-significant background,4178,43.08549035784263
DUSP9,DUSP14,21.81585,0.0160440046771063,Non-significant background,4179,43.09580282561617
ZNF292,RLF,26.64675,0.0160433875969471,Non-significant background,4180,43.106115293389706
SMAD2,SMAD4,37.7504,0.0160424094844552,Non-significant background,4181,43.116427761163244
YTHDF3,YTHDF2,67.87125,0.0160316383162648,Non-significant background,4182,43.12674022893678
NAGA,GLA,47.1645,0.0159975821499585,Non-significant background,4183,43.13705269671032
E2F2,E2F3,45.27645,0.0159821378819357,Non-significant background,4184,43.14736516448386
OSBPL2,OSBP,28.4073,0.0159804844605422,Non-significant background,4185,43.1576776322574
ERGIC1,ERGIC3,31.2051,0.0159495697879136,Non-significant background,4186,43.16799010003094
RBL1,RB1,25.27465,0.0159184186966118,Non-significant background,4187,43.17830256780448
GIGYF1,GIGYF2,47.2194,0.0158396987541868,Non-significant background,4188,43.18861503557802
UBE2E1,UBE2E3,80.59875,0.0157792699541677,Non-significant background,4189,43.198927503351555
PPIC,PPIL2,22.5762,0.0157685501720611,Non-significant background,4190,43.20923997112509
CLK1,CLK4,78.75725,0.0157648374075786,Non-significant background,4191,43.21955243889863
ALDH1A1,ALDH2,67.2072,0.0157558017024276,Non-significant background,4192,43.22986490667217
UBE2G2,CDC34,39.132,0.015698348113055,Non-significant background,4193,43.24017737444571
ARFGAP3,ARFGAP2,54.96755,0.0156777800136677,Non-significant background,4194,43.25048984221924
FOXB2,FOXL2,20.64375,0.0156444032572042,Non-significant background,4195,43.260802309992776
VEGFB,VEGFA,21.3514,0.0156379476201553,Non-significant background,4196,43.271114777766314
CAPNS1,PDCD6,22.41735,0.0156357219351682,Non-significant background,4197,43.28142724553985
KLHL42,KLHL17,20.6963,0.0156063691522372,Non-significant background,4198,43.2917397133134
HNRNPLL,PTBP3,25.7109,0.0156061705525737,Non-significant background,4199,43.302052181086935
FOS,ATF3,22.4302,0.0155547799136958,Non-significant background,4200,43.31236464886047
KLF15,KLF11,20.4778,0.0154614318752736,Non-significant background,4201,43.32267711663401
DDX1,EIF4A1,23.4586,0.0154573140649222,Non-significant background,4202,43.33298958440755
HES5,HES4,33.2293,0.015447460025928,Non-significant background,4203,43.34330205218109
EPB41L5,EPB41L2,23.23895,0.0154356662256635,Non-significant background,4204,43.353614519954625
XRCC3,RAD51,21.9001,0.0153956732351748,Non-significant background,4205,43.36392698772816
KATNAL1,ATAD1,28.1438,0.0153288188637194,Non-significant background,4206,43.3742394555017
SLC25A32,SLC25A23,21.77655,0.0153053783617105,Non-significant background,4207,43.38455192327524
HNRNPA0,HNRNPA2B1,47.20545,0.0152700725504427,Non-significant background,4208,43.39486439104878
CLK4,CLK2,56.1414,0.0152480999696922,Non-significant background,4209,43.405176858822315
VRK2,VRK1,42.466,0.0152321857197133,Non-significant background,4210,43.41548932659585
SETDB1,SETDB2,22.2125,0.0152206750822444,Non-significant background,4211,43.4258017943694
PDPK1,AKT2,26.3674,0.015178376011019,Non-significant background,4212,43.43611426214294
LIN7B,PDZD11,32.92785,0.0151666304467218,Non-significant background,4213,43.44642672991647
COLGALT2,CERCAM,50.6469,0.0151630064604145,Non-significant background,4214,43.456739197690005
SNRPA1,LRMDA,27.12565,0.0151541469628503,Non-significant background,4215,43.46705166546354
CEPT1,SELENOI,24.36755,0.0151386454697443,Non-significant background,4216,43.47736413323708
MSMO1,SC5D,21.28595,0.0151322369401491,Non-significant background,4217,43.48767660101062
UBL4A,NEDD8,21.5224,0.0150689005712942,Non-significant background,4218,43.49798906878416
MYO1D,MYO9B,20.91715,0.0150683984674093,Non-significant background,4219,43.508301536557695
RTCA,RCL1,27.33665,0.0150490155729861,Non-significant background,4220,43.51861400433123
HOMER1,HOMER3,51.7532,0.0150485068980532,Non-significant background,4221,43.52892647210477
SNRNP40,POC1B,22.75325,0.0150207616570385,Non-significant background,4222,43.53923893987831
KATNA1,FIGNL1,28.6908,0.0150175366502177,Non-significant background,4223,43.54955140765185
UQCRC1,PMPCA,28.11605,0.014988770247645,Non-significant background,4224,43.55986387542539
DHRSX,RDH14,37.7976,0.0149734955641163,Non-significant background,4225,43.57017634319893
UBAP2L,UBAP2,46.33795,0.0149716480547546,Non-significant background,4226,43.58048881097247
KCTD9,KCTD2,28.67835,0.0149330731680811,Non-significant background,4227,43.59080127874601
PKP3,PKP4,22.19245,0.0149144480518825,Non-significant background,4228,43.601113746519545
CSNK1A1,CSNK1G3,43.6049,0.014909502612994,Non-significant background,4229,43.61142621429308
IRAK1,IRAK4,24.691,0.0148994168638536,Non-significant background,4230,43.62173868206662
UBE2D3,UBE2E3,54.6781,0.0148728919233907,Non-significant background,4231,43.63205114984016
ANP32E,ANP32A,61.5919,0.0148606482943973,Non-significant background,4232,43.6423636176137
NR1D1,THRB,21.6478,0.0148209693400974,Non-significant background,4233,43.652676085387235
ECE1,KEL,29.846,0.0148035482485314,Non-significant background,4234,43.66298855316077
VAMP7,VAMP4,29.078,0.0148003957645507,Non-significant background,4235,43.67330102093431
ZNF253,ZNF100,45.22605,0.0147920991475953,Non-significant background,4236,43.68361348870785
HSPH1,HSPA5,26.54135,0.0147492740505139,Non-significant background,4237,43.69392595648139
UBE2S,UBE2A,23.82945,0.0147180997870843,Non-significant background,4238,43.704238424254925
AP3S2,AP3S1,84.456,0.0146947380547604,Non-significant background,4239,43.71455089202846
AKR1C2,AKR1A1,43.51895,0.0146424385980189,Non-significant background,4240,43.724863359802
MCM5,MCM8,25.4011,0.0146312598468144,Non-significant background,4241,43.73517582757554
PHKA2,PHKB,35.18245,0.0145709265575198,Non-significant background,4242,43.74548829534908
PCGF3,PCGF6,29.0059,0.0145668851547729,Non-significant background,4243,43.755800763122615
MDH2,LDHA,24.4796,0.0145492384386157,Non-significant background,4244,43.76611323089615
MAN1A2,MAN1B1,30.65445,0.0145473415530774,Non-significant background,4245,43.77642569866969
TBX18,TBX1,26.6921,0.0145468192950884,Non-significant background,4246,43.78673816644323
GALNT6,GALNT2,36.94935,0.0145453247796389,Non-significant background,4247,43.79705063421677
CRYZ,ADH5,23.13895,0.0145333801096944,Non-significant background,4248,43.807363101990305
SLC39A8,SLC39A4,24.1768,0.0145306099719381,Non-significant background,4249,43.81767556976384
MAP2K3,STRADB,20.83305,0.0145058092858958,Non-significant background,4250,43.82798803753739
ABHD2,ABHD3,23.03005,0.0144939017638721,Non-significant background,4251,43.838300505310926
B4GALT7,B4GALT2,27.0075,0.0144616604324193,Non-significant background,4252,43.848612973084464
CERS4,CERS2,46.2684,0.0144605103470225,Non-significant background,4253,43.858925440858
GGA3,GGA2,42.35295,0.0143871022951013,Non-significant background,4254,43.86923790863154
DYNC1LI2,DYNC1LI1,63.70475,0.0143731734623115,Non-significant background,4255,43.87955037640508
GNAI2,GNA11,50.42175,0.0143306163722712,Non-significant background,4256,43.88986284417861
USP8,USP15,22.10465,0.0143006479720528,Non-significant background,4257,43.90017531195215
WIPF2,WIPF3,34.74495,0.0142837065658591,Non-significant background,4258,43.910487779725685
UBE2K,CDC34,27.71185,0.0142835033467958,Non-significant background,4259,43.92080024749922
DDX20,DDX19B,20.13775,0.0142773685071161,Non-significant background,4260,43.93111271527276
KIF3A,KIF11,24.17355,0.0142638619304843,Non-significant background,4261,43.9414251830463
POLM,POLL,25.9676,0.0142523277642973,Non-significant background,4262,43.95173765081984
PTPN18,PTPN11,20.0733,0.014220725213457,Non-significant background,4263,43.96205011859338
PCBD2,PCBD1,53.65385,0.0141677038434148,Non-significant background,4264,43.97236258636692
E2F3,E2F1,39.06205,0.0141164048801476,Non-significant background,4265,43.98267505414046
MCM7,MCM6,28.9582,0.0141105685838792,Non-significant background,4266,43.992987521913996
HSPA1B,HSPH1,28.2096,0.0141075161961554,Non-significant background,4267,44.003299989687534
SERINC3,SERINC1,59.85515,0.0140988749611135,Non-significant background,4268,44.01361245746107
KLF17,KLF16,20.27075,0.014078387508913,Non-significant background,4269,44.02392492523461
PAFAH1B1,POC1A,21.2977,0.0140721419127658,Non-significant background,4270,44.03423739300815
DDX19B,DDX39B,27.87205,0.0140696189857314,Non-significant background,4271,44.044549860781686
CSNK1G3,CSNK1D,45.33585,0.014067962723975,Non-significant background,4272,44.054862328555224
STK25,TAOK2,22.88925,0.0140602821021487,Non-significant background,4273,44.06517479632876
PTPRG,PTPRA,22.2007,0.0140570046881519,Non-significant background,4274,44.0754872641023
CAPNS1,PEF1,23.5705,0.0140507062841366,Non-significant background,4275,44.08579973187584
CHD1L,SMARCA1,27.05215,0.0140384757241545,Non-significant background,4276,44.096112199649376
ZNF416,GZF1,22.5568,0.0140208124847531,Non-significant background,4277,44.106424667422914
SUMO3,SUMO2,91.0577,0.0139790513384639,Non-significant background,4278,44.11673713519645
NAA10,NAA20,28.1389,0.0139367677815135,Non-significant background,4279,44.12704960296999
AMHR2,TGFBR1,23.89295,0.0139245530203732,Non-significant background,4280,44.13736207074353
AP1S2,AP2S1,44.52905,0.0139216266761028,Non-significant background,4281,44.147674538517066
DHX8,DHX36,20.65375,0.0139042850869139,Non-significant background,4282,44.157987006290604
IFNAR1,IL10RB,20.4635,0.0139015881060727,Non-significant background,4283,44.16829947406414
MAN1A1,MAN1A2,61.3654,0.0138744756406268,Non-significant background,4284,44.17861194183768
IKZF3,IKZF1,53.3124,0.0138736561192011,Non-significant background,4285,44.18892440961122
CBX5,CBX3,63.1305,0.0138597000575672,Non-significant background,4286,44.199236877384756
PTPRG,PTPRF,22.26055,0.0138446189733779,Non-significant background,4287,44.209549345158294
CTSH,CTSB,21.95925,0.0138364528107076,Non-significant background,4288,44.21986181293183
SRSF3,SRSF1,40.01275,0.0138254563339078,Non-significant background,4289,44.23017428070538
DEF6,SWAP70,44.3068,0.0137640770027238,Non-significant background,4290,44.240486748478915
IPO13,TNPO3,23.1281,0.013733890666487,Non-significant background,4291,44.25079921625245
PUS7L,PUS7,25.2788,0.0137270747239463,Non-significant background,4292,44.26111168402599
SRSF8,SRSF10,30.18785,0.0137016410818751,Non-significant background,4293,44.27142415179953
UBE2E3,UBE2L3,30.57595,0.013698555347371,Non-significant background,4294,44.28173661957307
ERGIC1,ERGIC2,22.878,0.0136867439211395,Non-significant background,4295,44.292049087346605
GIGYF2,GIGYF1,47.2194,0.0136569233179394,Non-significant background,4296,44.30236155512014
MTMR9,MTMR4,21.7187,0.0136025125717981,Non-significant background,4297,44.31267402289368
DYRK1A,CLK3,22.5594,0.0135830725054903,Non-significant background,4298,44.32298649066722
PATZ1,VEZF1,24.13115,0.0135623712363278,Non-significant background,4299,44.33329895844075
MAPRE3,MAPRE1,66.33955,0.013525462050663,Non-significant background,4300,44.34361142621429
STMN1,STMN3,58.2681,0.0135129324994126,Non-significant background,4301,44.353923893987826
B4GALT7,B4GALT1,26.18215,0.0134844302328385,Non-significant background,4302,44.36423636176137
UBE2V1,UBE2R2,23.65945,0.013466899786627,Non-significant background,4303,44.37454882953491
BTNL9,BTN3A2,27.72005,0.0134635549678917,Non-significant background,4304,44.38486129730845
ATP2A2,ATP2C1,35.01795,0.0134614922852518,Non-significant background,4305,44.395173765081985
MTMR1,MTMR2,67.6643,0.0134551602287633,Non-significant background,4306,44.40548623285552
RDH11,WWOX,31.97065,0.0134407311883307,Non-significant background,4307,44.41579870062906
EEF1A2,EIF5B,20.26055,0.0134057024573786,Non-significant background,4308,44.4261111684026
TAOK2,OXSR1,21.11655,0.0133745997284467,Non-significant background,4309,44.43642363617614
CISD3,CISD2,22.15805,0.0133599963355073,Non-significant background,4310,44.446736103949675
MAP4K1,STK3,21.3182,0.0133579296636759,Non-significant background,4311,44.45704857172321
DNAJB11,DNAJB6,25.78745,0.0133280686131413,Non-significant background,4312,44.46736103949675
CHD1L,CHD2,22.51835,0.0133228978701085,Non-significant background,4313,44.47767350727029
MCM9,MCM5,20.69495,0.0133175852571954,Non-significant background,4314,44.48798597504383
SCAMP2,SCAMP3,50.92365,0.0133135391700936,Non-significant background,4315,44.49829844281737
PRMT2,PRMT6,31.10085,0.0132923944969164,Non-significant background,4316,44.5086109105909
CCNE2,CCNB1,21.05275,0.0132775908246493,Non-significant background,4317,44.51892337836444
MYO1D,MYO19,21.8696,0.0132485295618778,Non-significant background,4318,44.52923584613798
CORO2A,CORO1C,41.75045,0.0132313297541103,Non-significant background,4319,44.53954831391152
DDX19B,EIF4A1,35.4957,0.0132291303930901,Non-significant background,4320,44.549860781685055
MTMR4,MTMR6,24.4962,0.0132202975561396,Non-significant background,4321,44.56017324945859
PLCB3,PLCB1,54.37025,0.0132141266662914,Non-significant background,4322,44.57048571723213
INPP5K,INPP5B,20.96285,0.0132090380861081,Non-significant background,4323,44.58079818500567
TENT4A,TENT4B,45.04105,0.0131788627021651,Non-significant background,4324,44.59111065277921
STX8,STX6,22.02895,0.0131344214944804,Non-significant background,4325,44.601423120552745
SLC25A11,SLC25A12,20.73535,0.0131078375580533,Non-significant background,4326,44.61173558832628
PABPC1L,PABPC1,69.3354,0.013089447086264,Non-significant background,4327,44.62204805609982
SCAMP2,SCAMP4,34.43945,0.0130816443151651,Non-significant background,4328,44.632360523873366
PRPS1,PRPSAP2,45.37375,0.0130733915932504,Non-significant background,4329,44.642672991646904
ZFAND5,ZFAND3,26.39035,0.0130640929408618,Non-significant background,4330,44.65298545942044
TCF21,TCF15,27.5905,0.0130538733032309,Non-significant background,4331,44.66329792719398
TIGD1,TIGD5,21.2854,0.0130344058505539,Non-significant background,4332,44.67361039496752
CHD2,CHD1,59.5914,0.0130286560062285,Non-significant background,4333,44.683922862741056
UBE2Q2,UBE2D4,22.25305,0.0129676442318715,Non-significant background,4334,44.694235330514594
MOCS3,UBA5,24.64055,0.0129038119471222,Non-significant background,4335,44.70454779828813
OTX2,PITX1,20.6379,0.0128875364134541,Non-significant background,4336,44.71486026606167
ZNF479,ZNF675,59.2537,0.012886462270523,Non-significant background,4337,44.72517273383521
ADAR,ADARB1,24.55205,0.0128837096182983,Non-significant background,4338,44.735485201608746
DDX10,DDX6,21.3681,0.0128572402008048,Non-significant background,4339,44.745797669382284
